,video_id,comment,comment_cleaned
1449,aEx2g5G57KE,This video convinced me to avoid vaccines even more,this video convinced me to avoid vaccines even mor
1450,aEx2g5G57KE,"In the video where he's asked about it later, he talks about a soreness in his arm, but taps HIS RIGHT arm.

Why would his RIGHT arm be sore from getting a shot in his LEFT arm?","in the video where he's asked about it later, he talks about a soreness in his arm, but taps his right arm.

why would his right arm be sore from getting a shot in his left arm?"
1452,aEx2g5G57KE,This demon is deceiving you.,this demon is deceiving you.
1454,aEx2g5G57KE,""" Yes, my right arm feels totally fine after getting the vitamin shot on my left arm """,""" yes, my right arm feels totally fine after getting the vitamin shot on my left arm """
1455,aEx2g5G57KE,I dont wanna play anymore.This game is bs!,i dont wanna play anymore.this game is bs!
1456,aEx2g5G57KE,"Gets ""shot"" in left arm next day Pat's his right shoulder says he's just got a little soreness, cough cough bull shyt","gets ""shot"" in left arm next day pat's his right shoulder says he's just got a little soreness, cough cough bull shyt"
1458,aEx2g5G57KE,Its time for the people to all come together and overthrow government were done with their lies and bs,its time for the people to all come together and overthrow government were done with their lies and b
1459,ujMxhrx40oA,This ad makes me glad I'm not a sheep that ingests whatever the MSM feeds me.,this ad makes me glad i'm not a sheep that ingests whatever the msm feeds me.
1460,ujMxhrx40oA,"I´ve lived normal the whole time. Meeting family and friends, no problem.","i´ve lived normal the whole time. meeting family and friends, no problem."
1461,ujMxhrx40oA,This should be removed for false information,this should be removed for false inform
1462,ujMxhrx40oA,No side affects whatsoever isn’t it amazing people? It’s the precious ! It makes you like God !,no side affects whatsoever isn’t it amazing people? it’s the precious ! it makes you like god !
1463,ujMxhrx40oA,"Where is the disclaimer, which is required for all drugs, listing the risks and side effects of the vaccine?","where is the disclaimer, which is required for all drugs, listing the risks and side effects of the vaccine?"
1464,ujMxhrx40oA,I love going back and watching all these ads knowing how many lies they told people. They didnt go thru the same safety checks and they dont help the people around you either.,i love going back and watching all these ads knowing how many lies they told people. they didnt go thru the same safety checks and they dont help the people around you either.
1465,ujMxhrx40oA,Nuremberg 2.0 is coming.. also for all you people who worked on this!,nuremberg 2.0 is coming.. also for all you people who worked on this!
1466,ujMxhrx40oA,Man this is some very cheap propaganda,man this is some very cheap propaganda
1467,ujMxhrx40oA,Poison,poison
1468,ujMxhrx40oA,I don't wanted vaccination at all...,i don't wanted vaccination at all...
1469,f73-MKIVrx0,Wow.. I wonder when this strange Twilight Zone episode will be over,wow.. i wonder when this strange twilight zone episode will be ov
1470,f73-MKIVrx0,"Me:  ""Doctor, when will this covid pandemic be over?""
Doctor:  ""I don't know.  I'm not a politician.""","me:  ""doctor, when will this covid pandemic be over?""
doctor:  ""i don't know.  i'm not a politician."""
1471,f73-MKIVrx0,China still needs to be held accountable.,china still needs to be held accountable.
1472,f73-MKIVrx0,"""D-day"". Patton is rolling in his grave right now.","""d-day"". patton is rolling in his grave right now."
1473,f73-MKIVrx0,The thing that worries me is the temperature that it requires for keeping.  How many hospitals have the capacity and the refrigeration systems that work at minus 80 degrees F? What happens if it heats up and then is re-frozen?  Would it still be safe?  Would it still be effective?,the thing that worries me is the temperature that it requires for keeping.  how many hospitals have the capacity and the refrigeration systems that work at minus 80 degrees f? what happens if it heats up and then is re-frozen?  would it still be safe?  would it still be effective?
1474,f73-MKIVrx0,NOPE NOT TAKING IT!,nope not taking it!
1476,f73-MKIVrx0,We would love to see what are in the vaccine. Everything you buy at the store have ingredients listed why not vaccine,we would love to see what are in the vaccine. everything you buy at the store have ingredients listed why not vaccin
1477,f73-MKIVrx0,"Truly, heart touching. Together all, lets the mission accomplished.","truly, heart touching. together all, lets the mission accomplished."
1478,f73-MKIVrx0,I'm a truck driver and why are they not shipping in refer trailer?,i'm a truck driver and why are they not shipping in refer trailer?
1480,byW1GExQB84,"Someway, somehow, Wendover finds a way to include airplanes in every video","someway, somehow, wendover finds a way to include airplanes in every video"
1481,byW1GExQB84,"Just to make sure everybody understands the size of the problem we are facing: 
I used to work one of the biggest international Airports in Germany. We had a Warehouse the size to easily fit several Football fields. Our temperature controlled room was the size of a small Truck. And I am not even sure how cold it could turn.","just to make sure everybody understands the size of the problem we are facing: 
i used to work one of the biggest international airports in germany. we had a warehouse the size to easily fit several football fields. our temperature controlled room was the size of a small truck. and i am not even sure how cold it could turn."
1482,byW1GExQB84,I guess this video just became very relevant.,i guess this video just became very relevant.
1483,byW1GExQB84,"""Now this is not the end. It is not even the beginning of the end. But it is, perhaps, the end of the beginning."" - Winston Churchill, Nov 10, 1942","""now this is not the end. it is not even the beginning of the end. but it is, perhaps, the end of the beginning."" - winston churchill, nov 10, 1942"
1484,byW1GExQB84,"*Doctor:* You will be administered the CoViD 19 vaccine, but before the procedure starts it is important for all patients to know that




*This vaccine was distributed and brought to you by Raid: Shadow Legends.*","*doctor:* you will be administered the covid 19 vaccine, but before the procedure starts it is important for all patients to know that




*this vaccine was distributed and brought to you by raid: shadow legends.*"
1485,byW1GExQB84,Hello and welcome to the latest episode of _How are Planes Involved in_ this _thing?_,hello and welcome to the latest episode of _how are planes involved in_ this _thing?_
1486,byW1GExQB84,"I'm 100% sure this scenario will be a thought/project/thesis exercise in many University classes for decades to come. It's such a complicated, and somewhat morally ambiguous facets of this whole thing, that its an interesting topic.","i'm 100% sure this scenario will be a thought/project/thesis exercise in many university classes for decades to come. it's such a complicated, and somewhat morally ambiguous facets of this whole thing, that its an interesting topic."
1487,byW1GExQB84,"Why is literally every part of this pandemic so depressing, like even the solution to the pandemic is still depressing","why is literally every part of this pandemic so depressing, like even the solution to the pandemic is still depress"
1488,byW1GExQB84,"""If yo are a healthy, relatively young person thinking selfishly,  you should care tremendously about the distribution process, because you are at the back of the line""


You hurt my feelings, Wendover.","""if yo are a healthy, relatively young person thinking selfishly,  you should care tremendously about the distribution process, because you are at the back of the line""


you hurt my feelings, wendover."
1489,0u1nJo4fGg8,Every vaccine needs to be peer to peer reviewed before it's listed as proven,every vaccine needs to be peer to peer reviewed before it's listed as proven
1491,0u1nJo4fGg8,"Yeah, proven to be completely ineffective and dangerous.","yeah, proven to be completely ineffective and dangerous."
1492,0u1nJo4fGg8,thank you Loard for gaving Dr Jibola the wisdom to fine the cure for Hepatitis B.,thank you loard for gaving dr jibola the wisdom to fine the cure for hepatitis b.
1493,0u1nJo4fGg8,I pray this day will come fast. The world has lost too many people to the virus 40 years ago till today. Fingers crossed👌🏻,i pray this day will come fast. the world has lost too many people to the virus 40 years ago till today. fingers crossed👌🏻
1494,0u1nJo4fGg8,50% efficacy is still an F.,50% efficacy is still an f.
1495,0u1nJo4fGg8,The silver lining of the pandemic. To God be the Glory!,the silver lining of the pandemic. to god be the glory!
1496,0u1nJo4fGg8,"Thank you, researchers","thank you, research"
1497,0u1nJo4fGg8,"God Bless you dr odija on YouTube keep on the good work you have been doing and thanks also for curing me off this disease you are truly a God sent towards humanity I appreciate you sir dr odija,,,","god bless you dr odija on youtube keep on the good work you have been doing and thanks also for curing me off this disease you are truly a god sent towards humanity i appreciate you sir dr odija,,,"
1498,0u1nJo4fGg8,"Between the Moderna mRNA HIV Vaccine (for people not infected with HIV) & American Gene Technologies AGT103-T (for people already infected with HIV), which both are in clinical trials, is great news for everyone!","between the moderna mrna hiv vaccine (for people not infected with hiv) & american gene technologies agt103-t (for people already infected with hiv), which both are in clinical trials, is great news for everyone!"
1500,3OXJlRrXmQc,The military could face the military if they don’t comply,the military could face the military if they don’t compli
1501,3OXJlRrXmQc,Reporting without all the numbers is like telling your boss half the work is better is better than none,reporting without all the numbers is like telling your boss half the work is better is better than non
1502,3OXJlRrXmQc,Videos like this make me especially upset that YouTube removed the dislike button,videos like this make me especially upset that youtube removed the dislike button
1503,3OXJlRrXmQc,This is perfect for those that regret joining the military.,this is perfect for those that regret joining the military.
1504,3OXJlRrXmQc,"For those that cannot see the like/dislike ratio...

likes: 3.7k
dislikes: 7.6k","for those that cannot see the like/dislike ratio...

likes: 3.7k
dislikes: 7.6k"
1505,3OXJlRrXmQc,Imagine people don’t take it to avoid being drafted XD,imagine people don’t take it to avoid being drafted xd
1506,3OXJlRrXmQc,"""It's hard to imagine a more stupid or more dangerous way of making decisions than putting those decisions in the names of people who pay no price for being wrong""","""it's hard to imagine a more stupid or more dangerous way of making decisions than putting those decisions in the names of people who pay no price for being wrong"""
1507,3OXJlRrXmQc,"""We're never gonna learn about how safe the vaccine is until we start 
giving it,"" said Eric Rubin. ""That's just the way it goes."" Coming out 
of the mouth of an FDA Official.","""we're never gonna learn about how safe the vaccine is until we start 
giving it,"" said eric rubin. ""that's just the way it goes."" coming out 
of the mouth of an fda official."
1508,3OXJlRrXmQc,Buster Bluth was one of the 3 people who got a medical exemption,buster bluth was one of the 3 people who got a medical exempt
1509,O0-PaP4RhFQ,An actor played his role much more better than a singer.,an actor played his role much more better than a singer.
1510,O0-PaP4RhFQ,"Maglio Christopher & Toale, P.A. is one of the few law firms in the country reviewing and representing people with COVID-19 vaccine injury cases.","maglio christopher & toale, p.a. is one of the few law firms in the country reviewing and representing people with covid-19 vaccine injury cases."
1511,O0-PaP4RhFQ,Bring them all to Nuremberg 2!,bring them all to nuremberg 2!
1512,O0-PaP4RhFQ,"At this short notice, you won't find anyone bigger...  Let the little fellow know he didn't get the job. Must have been fun to do that dig at the end.","at this short notice, you won't find anyone bigger...  let the little fellow know he didn't get the job. must have been fun to do that dig at the end."
1513,O0-PaP4RhFQ,God save us from celebrities. What a soppy couple of talented twits.,god save us from celebrities. what a soppy couple of talented twits.
1514,O0-PaP4RhFQ,"Oh well, if Elton says to get a vaccine I guess I will now.","oh well, if elton says to get a vaccine i guess i will now."
1515,O0-PaP4RhFQ,"""If anything, the vaccine is TOO safe!"" - Marvelous Marvin Hagler","""if anything, the vaccine is too safe!"" - marvelous marvin hagl"
1516,O0-PaP4RhFQ,Disgusting,disgust
1517,O0-PaP4RhFQ,"In examining data provided by a television broadcast of some time ago conducted by the journalist Formigli, on ""La 7"", I saw something in a graph that contrasts with the official narrative provided by public institutions and the press throughout the world on handling the Covid-19 epidemic.

In the graph, many countries were compared in terms of deaths from Covid for million inhabitants, including two neighboring countries, namely Brazil and Argentina. As you know, Bolsonaro, president of Brazil, was harshly criticized for refusing to subject the population to lockdowns and other restrictive measures to fight the virus, contrary to what did instead Fernandez, President of Argentina, who, in addition to an eight-month lockdown, has imposed restrictions and impositions of all kinds on the population, with serious consequences for the economy of that country. The comparison that emerges from the graph is therefore surprising:

1) Brazil - Covid deaths per million inhabitants = 786
2) Argentina - Covid deaths per million inhabitants = 801

First of all, I note that the data contrasts with what was disseminated by the media around the world, namely the thousands of deaths that were attributed to Bolsonaro for not having adopted the anticovid measures advocated by the more ""advanced"" countries against the virus, which instead in the graph, they appear even lower than those of a neighboring country like Argentina, which had instead adopted all the restrictive anticovid measures. So, according to this graph,  published by a television channel notoriously favorable to anticovid measures, restrictions and lockdowns are not useful tools to prevent the spread of the disease and save people's lives.

Doubt arises that the question concerns exclusively the serious insufficiency of the health systems in dealing with this epidemic, and that all the restrictive measures imposed on populations all over the world have served and will only serve to destroy the social and economic fabric of the various countries.","in examining data provided by a television broadcast of some time ago conducted by the journalist formigli, on ""la 7"", i saw something in a graph that contrasts with the official narrative provided by public institutions and the press throughout the world on handling the covid-19 epidemic.

in the graph, many countries were compared in terms of deaths from covid for million inhabitants, including two neighboring countries, namely brazil and argentina. as you know, bolsonaro, president of brazil, was harshly criticized for refusing to subject the population to lockdowns and other restrictive measures to fight the virus, contrary to what did instead fernandez, president of argentina, who, in addition to an eight-month lockdown, has imposed restrictions and impositions of all kinds on the population, with serious consequences for the economy of that country. the comparison that emerges from the graph is therefore surprising:

1) brazil - covid deaths per million inhabitants = 786
2) argentina - covid deaths per million inhabitants = 801

first of all, i note that the data contrasts with what was disseminated by the media around the world, namely the thousands of deaths that were attributed to bolsonaro for not having adopted the anticovid measures advocated by the more ""advanced"" countries against the virus, which instead in the graph, they appear even lower than those of a neighboring country like argentina, which had instead adopted all the restrictive anticovid measures. so, according to this graph,  published by a television channel notoriously favorable to anticovid measures, restrictions and lockdowns are not useful tools to prevent the spread of the disease and save people's lives.

doubt arises that the question concerns exclusively the serious insufficiency of the health systems in dealing with this epidemic, and that all the restrictive measures imposed on populations all over the world have served and will only serve to destroy the social and economic fabric of the various countries."
1518,O0-PaP4RhFQ,"i thought it was illegal to advertise unlicensed medicine, even the government states on its website the emergency authorisation doesn't NOT authorise it's marketing","i thought it was illegal to advertise unlicensed medicine, even the government states on its website the emergency authorisation doesn't not authorise it's market"
1519,wWCLBraM4gE,This is insane...😨,this is insane...😨
1521,wWCLBraM4gE,"Test it on all MP,S and the Royal family first with a video of them actually taking it at the labs then and only after 1 month would I take it.","test it on all mp,s and the royal family first with a video of them actually taking it at the labs then and only after 1 month would i take it."
1523,wWCLBraM4gE,"So... Is it also working on other mutated strains of covid (Denmark,Minks)?","so... is it also working on other mutated strains of covid (denmark,minks)?"
1524,wWCLBraM4gE,i think all at the bbc should be first inline for this wonderful vaccine =),i think all at the bbc should be first inline for this wonderful vaccine =)
1525,wWCLBraM4gE,"I'd like to read the paper, if there is one.","i'd like to read the paper, if there is one."
1526,wWCLBraM4gE,"For last few days I was like ""so I guess this is us now. No birthdays, parties, concerts, celebrations, gatherings, school, traveling."" completely forgetting vaccines exist 😂","for last few days i was like ""so i guess this is us now. no birthdays, parties, concerts, celebrations, gatherings, school, traveling."" completely forgetting vaccines exist 😂"
1527,wWCLBraM4gE,"We have endured enough, but humanity always triumphs.","we have endured enough, but humanity always triumphs."
1529,IGqDGeDssmY,"Thank you for covering this. It’s really scary when such an important issue is dismissed, so hearing people talk about it is really calming. Thank you.","thank you for covering this. it’s really scary when such an important issue is dismissed, so hearing people talk about it is really calming. thank you."
1531,IGqDGeDssmY,My sister is bipolar and she experienced a rough period and went manic after her second shot. I would love to see a study done on the effects of the shot on the the mentally ill.,my sister is bipolar and she experienced a rough period and went manic after her second shot. i would love to see a study done on the effects of the shot on the the mentally ill.
1532,IGqDGeDssmY,It's happening all over the world. Problem is media isn't covering it in any country. Agree with the comments.,it's happening all over the world. problem is media isn't covering it in any country. agree with the comments.
1534,IGqDGeDssmY,Imagine if this video wasn’t posted..where could women openly have this dialogue and be heard??,imagine if this video wasn’t posted..where could women openly have this dialogue and be heard??
1535,IGqDGeDssmY,"The fact that around half the population has periods, and yet it was not properly studied is kinda fucked up...","the fact that around half the population has periods, and yet it was not properly studied is kinda fucked up..."
1536,IGqDGeDssmY,Kudos to Vice for reporting on this issue without making it political.,kudos to vice for reporting on this issue without making it political.
1537,IGqDGeDssmY,Kudos for posting this. I was very surprised Vice put this out.,kudos for posting this. i was very surprised vice put this out.
1542,ety8YR7fR1Y,"We're headed in that direction.  Soon we can't enter any baseball game, basketball, mall, airport, without the vaccine card.. we're just moving closer and closer.  Jesus Loves You All","we're headed in that direction.  soon we can't enter any baseball game, basketball, mall, airport, without the vaccine card.. we're just moving closer and closer.  jesus loves you al"
1543,ety8YR7fR1Y,"Remember what the SERPENT said to Eve ..""You won't surely die"" and it turned out to be the Opposite !","remember what the serpent said to eve ..""you won't surely die"" and it turned out to be the opposite !"
1544,ety8YR7fR1Y,"By the way, celebrities, school districts, doctors nurses, etc... even our facebook friends have ""encouraging"" memes on their pages. So yes, it's all there to influence to take the jab.","by the way, celebrities, school districts, doctors nurses, etc... even our facebook friends have ""encouraging"" memes on their pages. so yes, it's all there to influence to take the jab."
1545,ety8YR7fR1Y,"Remember folks the bible says there are many wolves in sheep clothing, are you willing to risk your eternity because somebody says it is safe.","remember folks the bible says there are many wolves in sheep clothing, are you willing to risk your eternity because somebody says it is safe."
1546,ety8YR7fR1Y,Jesus loves whoever reads this,jesus loves whoever reads thi
1547,ety8YR7fR1Y,Why do I instinctively feel so bad for people when they tell me they got it? Not judging anyone for any choice it's just a feeling I get when I hear it. Trust in God and fear Him only.,why do i instinctively feel so bad for people when they tell me they got it? not judging anyone for any choice it's just a feeling i get when i hear it. trust in god and fear him only.
1548,ety8YR7fR1Y,"The mark of the beast was designed to be given in a  deceptive way, without being openly advertised. Therefore Ha Satan's method makes it look like it is a life-saving thing. Just as he did with Eve, giving her the lie and asking her to accept it.","the mark of the beast was designed to be given in a  deceptive way, without being openly advertised. therefore ha satan's method makes it look like it is a life-saving thing. just as he did with eve, giving her the lie and asking her to accept it."
1549,JmakP_qaKSA,Unvaccinated and happy to be one of those with absolutely no side effects or issues from the vaccine.,unvaccinated and happy to be one of those with absolutely no side effects or issues from the vaccine.
1550,JmakP_qaKSA,"How many times does it take to happen, to be still considered ""rare ""?! The myocardial sufferers are still considered rare even now. Dropping like flies.","how many times does it take to happen, to be still considered ""rare ""?! the myocardial sufferers are still considered rare even now. dropping like flies."
1552,JmakP_qaKSA,Who actually still trusts the “who” to do proper unbiased and fully published research?,who actually still trusts the “who” to do proper unbiased and fully published research?
1553,JmakP_qaKSA,"When everyone wakes up and realizes that the people that ""broke"" them can't/won't fix it because that was the purpose, get ready for the RAGE!  This whole thing has had me in tears and prayer many nights but almost no one would listen.  It's like they all lost their minds.","when everyone wakes up and realizes that the people that ""broke"" them can't/won't fix it because that was the purpose, get ready for the rage!  this whole thing has had me in tears and prayer many nights but almost no one would listen.  it's like they all lost their minds."
1554,JmakP_qaKSA,We may never know the full extent of the side effects as it's nearly impossible to report them.,we may never know the full extent of the side effects as it's nearly impossible to report them.
1555,JmakP_qaKSA,Unvaccinated and proud.,unvaccinated and proud.
1556,JmakP_qaKSA,"if you combine all the different side effects of these injections that are supposedly rare, pretty sure its not rare to get at least ONE of them.","if you combine all the different side effects of these injections that are supposedly rare, pretty sure its not rare to get at least one of them."
1557,JmakP_qaKSA,Even with just 1 injury it is criminal to brush it off 💁,even with just 1 injury it is criminal to brush it off 💁
1558,JmakP_qaKSA,"Tinnitus has been linked to high levels of insulin. And it seems like a lot of the other weird vaccine side effects reported have to do with inflammation. I think one day we'll learn that the vaccines are causing severe inflammatory responses in people that are going ignored. And since inflammation is the root cause to many diseases, this is a big deal.","tinnitus has been linked to high levels of insulin. and it seems like a lot of the other weird vaccine side effects reported have to do with inflammation. i think one day we'll learn that the vaccines are causing severe inflammatory responses in people that are going ignored. and since inflammation is the root cause to many diseases, this is a big deal."
1559,qgJcvTZyUng,Why does everyone keep saying he withdrew it when we all know it was shot down by the court?,why does everyone keep saying he withdrew it when we all know it was shot down by the court?
1560,qgJcvTZyUng,"They only ""withdrew it"" after the court shot it down.   
Let's Go Brandon !!!!!","they only ""withdrew it"" after the court shot it down.   
let's go brandon !!!!!"
1561,qgJcvTZyUng,"Does this mean we shouldn't trust a 50 year politician, who never held a job in his life, for giving us health advice?","does this mean we shouldn't trust a 50 year politician, who never held a job in his life, for giving us health advice?"
1562,qgJcvTZyUng,It's an insult to give them credit. It was the supreme court that ordered this.,it's an insult to give them credit. it was the supreme court that ordered this.
1563,qgJcvTZyUng,I thought Supreme Court took that down and Biden in a news conference had a temper tantrum.,i thought supreme court took that down and biden in a news conference had a temper tantrum.
1564,qgJcvTZyUng,"They didn’t withdraw it, they were forced to stop.","they didn’t withdraw it, they were forced to stop."
1565,qgJcvTZyUng,Withdraw is sure a funny way to say it was found illegal.,withdraw is sure a funny way to say it was found illegal.
1566,qgJcvTZyUng,"I feel bad for all the people that thought they were forced to get it, they should sue.","i feel bad for all the people that thought they were forced to get it, they should sue."
1567,qgJcvTZyUng,"""The President overstepped his authority"".  Gets my nod for understatement of the year.","""the president overstepped his authority"".  gets my nod for understatement of the year."
1568,qgJcvTZyUng,"Lmao. It wasn’t “taken down,” the Supreme Court found it unconstitutional and struck it down themselves","lmao. it wasn’t “taken down,” the supreme court found it unconstitutional and struck it down themselv"
1569,qa9_EqFgD04,"This video is bunk- salt in coffee is incredible. In the words of Alton Brown, ""Not only does salt cut the bitterness, but it also smooths out the “stale” taste of tank-stored water. (…) And by the way, research has proven that salt is actually better at neutralizing bitterness than sugar""","this video is bunk- salt in coffee is incredible. in the words of alton brown, ""not only does salt cut the bitterness, but it also smooths out the “stale” taste of tank-stored water. (…) and by the way, research has proven that salt is actually better at neutralizing bitterness than sugar"""
1570,qa9_EqFgD04,"In the last month since this came out, and after following groups that have had pfizer, moderna or pfizer, astra it is becoming clear that mixing does not pose any problems and does protect as well as a double of one type.","in the last month since this came out, and after following groups that have had pfizer, moderna or pfizer, astra it is becoming clear that mixing does not pose any problems and does protect as well as a double of one type."
1571,qa9_EqFgD04,"Apparently, you can mix them, it just depends on what your country's health ministry's approach is.","apparently, you can mix them, it just depends on what your country's health ministry's approach is."
1573,qa9_EqFgD04,Me looking at this while I took AstraZeneca first dose and Pfizer second dose 🤡,me looking at this while i took astrazeneca first dose and pfizer second dose 🤡
1574,qa9_EqFgD04,"The NACI in Canada seems to be saying if your first dose was Moderna, getting a second vaccination of Pfizer, if Moderna is unavailable, is fine.  I wonder what the folks at Pfizer and Moderna have to say about that...?","the naci in canada seems to be saying if your first dose was moderna, getting a second vaccination of pfizer, if moderna is unavailable, is fine.  i wonder what the folks at pfizer and moderna have to say about that...?"
1575,qa9_EqFgD04,"Meanwhile in a Canadian vaccination center.

""We've only got a half shot of Astra Zeneca and a half shot of Moderna left to make a second dose so we're just going to combine the two"" 

""But I got Pfizer as my first dose..""

""Don't worry, the doctors think it'll be fine""","meanwhile in a canadian vaccination center.

""we've only got a half shot of astra zeneca and a half shot of moderna left to make a second dose so we're just going to combine the two"" 

""but i got pfizer as my first dose..""

""don't worry, the doctors think it'll be fine"""
1576,qa9_EqFgD04,No clear reason provided in this video. I hereby declare it as a waste of time.,no clear reason provided in this video. i hereby declare it as a waste of time.
1577,qa9_EqFgD04,"I got Pfizer 3 weeks ago and getting Moderna next shot on purpose. And for my booster I'm gonna wait and see..
I retired from carpentry so I wouldn't end up with a respiratory disease in old age because of all the chemicals, mold etc.","i got pfizer 3 weeks ago and getting moderna next shot on purpose. and for my booster i'm gonna wait and see..
i retired from carpentry so i wouldn't end up with a respiratory disease in old age because of all the chemicals, mold etc."
1578,qa9_EqFgD04,Why there is so little information about Novavax vaccine? Does someone know where to look for?,why there is so little information about novavax vaccine? does someone know where to look for?
1580,WTtO8LAd1Yw,"Today is the 21th Foundation day of our state, UTTARAKHAND. The Land of Himalayan, mountains, rivers & Valley. The Land of Gods itself. Happy Uttrakhand Shtapan Divas.","today is the 21th foundation day of our state, uttarakhand. the land of himalayan, mountains, rivers & valley. the land of gods itself. happy uttrakhand shtapan divas."
1581,WTtO8LAd1Yw,"Kudos to our Govt for their Diplomacy
Especially our one and only S Jaishankar 🇮🇳❤️","kudos to our govt for their diplomacy
especially our one and only s jaishankar 🇮🇳❤️"
1582,WTtO8LAd1Yw,This is result from one of the diplomatic victory of India ❤️❤️,this is result from one of the diplomatic victory of india ❤️❤️
1583,WTtO8LAd1Yw,World's Soft power India 🇮🇳🇮🇳🇮🇳,world's soft power india 🇮🇳🇮🇳🇮🇳
1584,WTtO8LAd1Yw,I am not politically person but yes under this government ... India and Indian got there respected value that they deserve from a very past.... 🙂👍,i am not politically person but yes under this government ... india and indian got there respected value that they deserve from a very past.... 🙂👍
1585,WTtO8LAd1Yw,It's a diplomatic win for India... ❤️,it's a diplomatic win for india... ❤️
1586,WTtO8LAd1Yw,"1921 BRITISH : ""There will be no sunset of British Empire"".
2021 British : "" There is only one sun, one Grid, One Narendra Modi. ""🇮🇳🇮🇳🇮🇳❤❤❤","1921 british : ""there will be no sunset of british empire"".
2021 british : "" there is only one sun, one grid, one narendra modi. ""🇮🇳🇮🇳🇮🇳❤❤❤"
1587,WTtO8LAd1Yw,It's a Perfect Example Of 🇮🇳INDIA🇮🇳 Soft Power....... ❤,it's a perfect example of 🇮🇳india🇮🇳 soft power....... ❤
1588,WTtO8LAd1Yw,*HAPPY CHATH PUJA TO ALL MY BROTHERS FROM UP AND BIHAR* 🇮🇳❤️,*happy chath puja to all my brothers from up and bihar* 🇮🇳❤️
1589,sPOMCrV3dG4,this should be studied further.  not just for covid but for other immono deficiencies or even auto immune issues,this should be studied further.  not just for covid but for other immono deficiencies or even auto immune issu
1590,sPOMCrV3dG4,Why would you keep getting shots if they're not working for you? Your risks with all those different shots will probably be worse then the benefit.,why would you keep getting shots if they're not working for you? your risks with all those different shots will probably be worse then the benefit.
1591,sPOMCrV3dG4,Well I hope they use her as a case study for the original failed shots. Praying for her safety and health,well i hope they use her as a case study for the original failed shots. praying for her safety and health
1592,sPOMCrV3dG4,"the media is freaking people out. i feel bad for her, she shouldn't have to live  like this","the media is freaking people out. i feel bad for her, she shouldn't have to live  like thi"
1593,sPOMCrV3dG4,"No surprise, one person i know managed to get 4.","no surprise, one person i know managed to get 4."
1594,sPOMCrV3dG4,"Bless her heart, I pray she stays well.","bless her heart, i pray she stays well."
1596,sPOMCrV3dG4,"I cannot imagine what she's going through, no immune response. So scary","i cannot imagine what she's going through, no immune response. so scari"
1598,sPOMCrV3dG4,She is going to be the last boss in Resident Evil 9.,she is going to be the last boss in resident evil 9.
1599,bpzd74_gZJk,"It must be an absolute miracle .. 72 years old, overweight, still here, well and healthy after NOT having the vaccine, NOT having had covid and NOT listening to the propaganda!!","it must be an absolute miracle .. 72 years old, overweight, still here, well and healthy after not having the vaccine, not having had covid and not listening to the propaganda!!"
1600,bpzd74_gZJk,"A lot of people in Canada lost their jobs for refusing covid shots, including nurses, and doctors, never let anyone take your freedom of choice.","a lot of people in canada lost their jobs for refusing covid shots, including nurses, and doctors, never let anyone take your freedom of choice."
1601,bpzd74_gZJk,Now the healthcare employers should remove the mandatory vaccine certificate from the job requirements. Let the sacked employees get a compensation.,now the healthcare employers should remove the mandatory vaccine certificate from the job requirements. let the sacked employees get a compensation.
1602,bpzd74_gZJk,The discrimination that happened was wrong. They need to pay and be held accountable 🇨🇦,the discrimination that happened was wrong. they need to pay and be held accountable 🇨🇦
1604,bpzd74_gZJk,"I m from the USA. COVID is the least of our problems but I have to say shame, shame on all the doctors that are still pushing this poison. One day you will have to answer for this treatment.","i m from the usa. covid is the least of our problems but i have to say shame, shame on all the doctors that are still pushing this poison. one day you will have to answer for this treatment."
1605,bpzd74_gZJk,Biggest crime against humanity in human history we need JUSTICE,biggest crime against humanity in human history we need justic
1606,bpzd74_gZJk,"whenever you're forced to do something, you should ALWAYS question WHY","whenever you're forced to do something, you should always question whi"
1609,8aAk36PovnU,"If she hadn't said that she's not telling people to not get the vaccine, we would have never seen her story on the news.","if she hadn't said that she's not telling people to not get the vaccine, we would have never seen her story on the news."
1610,8aAk36PovnU,"5 people I know from our hometown who are very healthy and strong suddenly passed away after the getting the vaccine,their families are shocked. May they rest in peace.","5 people i know from our hometown who are very healthy and strong suddenly passed away after the getting the vaccine,their families are shocked. may they rest in peace."
1611,8aAk36PovnU,kudos to the news Station that had the BALLS TO DO THIS STORY,kudos to the news station that had the balls to do this stori
1612,8aAk36PovnU,discrimination against the unvaccinated must stop!!!,discrimination against the unvaccinated must stop!!!
1613,8aAk36PovnU,"Shame on Pfizer for their response. 
Pray for this mother everyone 🙏","shame on pfizer for their response. 
pray for this mother everyone 🙏"
1614,8aAk36PovnU,Pfizer should pay for all her medical and living expense. Also pay for pain and suffering. This is criminal. Even if it is only one person but there are hundreds of thousands of cases but they are covered up. WHY?,pfizer should pay for all her medical and living expense. also pay for pain and suffering. this is criminal. even if it is only one person but there are hundreds of thousands of cases but they are covered up. why?
1615,8aAk36PovnU,I wouldn’t buy a car from a company that has no liability for manufacturing of it,i wouldn’t buy a car from a company that has no liability for manufacturing of it
1618,8aAk36PovnU,I love how the media keeps saying this is extremely rare,i love how the media keeps saying this is extremely rar
1619,z8cYMT3ds4o,"Why don't they mandate eating your vegetables, getting 9 hours of sleep, and exercise daily?","why don't they mandate eating your vegetables, getting 9 hours of sleep, and exercise daily?"
