,video_id,video_title,description,video_dop,view_count,like_count,comment_count,channel_id,channel_title,channel_dop,sub_count,total_videos
126,AIVjA6DC0io,PH Vaccine Chief expects &#39;accelerated delivery&#39; of COVID-19 vaccines in May | ANC,"""Rundown: The Philippines' Vaccine Chief Carlito Galvez Jr. expects the accelerated delivery of COVID-19 vaccines next month.\n\nFor more ANC interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nTo watch COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Rundown videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU5x3aHpBvWnavdlQrf5ODFs\n\nSubscribe to the ANC YouTube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCInterviews""",2021-04-26,3003,13,5,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
127,i7mUnou-ay4,China Donates More COVID-19 Vaccines to Philippines,"""China donated another batch of Sinovac CoronaVac vaccines to the Philippines on Sunday to support the country's ongoing COVID-19 vaccination campaign.\n\nhttps://www.cctvplus.com/news/20211025/8235222.shtml#!language=1\n\nWelcome to subscribe us on: \nFacebook: https://www.facebook.com/NewsContent.CCTVPLUS\nTwitter: https://twitter.com/CCTV_Plus\nLinkedIn: https://www.linkedin.com/company/cctv-news-content\n\nVideo on Demand: www.cctvplus.com\nIf you are in demand of this video footage, please contact with our business development team via email: service@cctvplus.com""",2021-10-25,469,58,11,UCmv5DbNpxH8X2eQxJBqEjKQ,CCTV Video News Agency,2014-12-24,535000,30568
128,qELVd6Oto9I,"Israel can&#39;t give Philippines spare COVID-19 vaccines, says envoy | 24 Oras","""Israel cannot grant the Philippines' request for its excess vaccines because contracts with pharmaceutical companies prevent them from sharing doses with other countries, the Israeli ambassador to the Philippines has said.\n\n24 Oras is GMA Network’s flagship newscast, anchored by Mike Enriquez, Mel Tiangco and Vicky Morales. It airs on GMA-7 Mondays to Fridays at 6:30 PM (PHL Time) and on weekends at 5:30 PM. For more videos from 24 Oras, visit http://www.gmanews.tv/24oras.\n\nNews updates on COVID-19 (coronavirus disease 2019) and the COVID-19 vaccine: https://www.gmanetwork.com/news/covid-19/\n\nBreaking news and stories from the Philippines and abroad:\nGMA News and Public Affairs Portal: http://www.gmanews.tv\nFacebook: http://www.facebook.com/gmanews\nTwitter: http://www.twitter.com/gmanews\nInstagram: http://www.instagram.com/gmanews\n\nGMA Network Kapuso programs on GMA Pinoy TV: https://www.gmanetwork.com/international""",2021-04-30,26845,177,207,UCqYw-CTd1dU2yGI71sEyqNw,GMA Integrated News,2007-10-29,14200000,314978
129,_CE49OoYiqE,Galvez: First COVID-19 vaccines for NCR medical frontliners,"'Thousands of healthcare workers could get vaccinated by next month. According to Vaccine Czar Carlito Galvez Jr., they will be the first to receive the Chinese Sinovac vaccine. But so far the vaccination plan is receiving mixed reactions from the public.'",2021-01-13,4557,24,17,UCj6spMO3ybZPobE0T5perHA,CNN Philippines,2015-03-16,1400000,22903
130,6q6XRCQk9Aw,Philippines to launch P100-M study on effects of COVID-19 vaccines on Filipinos | TeleRadyo,"'The Philippines is set to undertake a P100-million study on the effects of COVID-19 vaccines on Filipinos, an official from the Department of Science and Technology (DOST) said.\n\nTo watch TeleRadyo videos, click the links below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmjhG4rVrq9CXF7oVrogq2wX\n\nTo watch the latest updates on Coronavirus Outbreak, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgfPR6cfM34CVfv_xeWMu01\n\nTo watch more breaking news, click the links below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#TeleRadyo\n#ABSCBNNews\n#LatestNews'",2021-05-26,85379,236,222,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
131,ll7Jb-oxDtk,1.6 million COVID vaccines to expire in August — Concepcion,"'Some 1.6 million vaccines against COVID-19 purchased by the private sector are set to expire in August, costing the sector hundreds of millions, Go Negosyo founder Joey Concepcion said Tuesday.\n\nRead more: https://newsinfo.inquirer.net/1630501/1-6-million-covid-19-vaccines-to-expire-in-august-concepcion#ixzz7ZSujyHSP\n\nVisit us at https://www.inquirer.net\r\nFacebook: https://facebook.com/inquirerdotnet\r\nTwitter: https://twitter.com/inquirerdotnet'",2022-07-19,3495,6,26,UCvRAX-ujvZ0eTMLGG2vki9w,INQUIRER.net,2012-03-15,1640000,34707
132,GHdLJ5aPGeg,PH expects delivery of 136.1 million doses of COVID-19 vaccines within six months,"'The Philippines expects the delivery of 136.1 million doses of COVID-19 vaccines within six months, Secretary Carlito Galvez Jr., the national vaccine manager, said Monday during the taped weekly briefing with President Rodrigo Duterte. Video by RTVM\n\n\n\n\nVisit us at https://www.inquirer.net\r\n\nFacebook: https://facebook.com/inquirerdotnet\r\nTwitter: https://twitter.com/inquirerdotnet'",2021-07-19,7197,40,0,UCvRAX-ujvZ0eTMLGG2vki9w,INQUIRER.net,2012-03-15,1640000,34707
133,VFCWK1F7KmQ,AstraZeneca COVID-19 vaccines in PH expiring by end of May — DOH,'The health department on Friday said it has laid out a strategy to ensure that the initial batch of COVID-19 vaccines in the country from British-Swede firm AstraZeneca would be administered before its expiration by the end of\xa0 May.',2021-03-12,4142,21,0,UCvRAX-ujvZ0eTMLGG2vki9w,INQUIRER.net,2012-03-15,1640000,34707
134,Cn-AjdM0W9o,PH begins rollout of Pfizer COVID-19 vaccines in Metro Manila cities | ANC,"""Dateline Philippines: San Juan City and Makati City begin rolling out Pfizer's COVID-19 vaccines.\n\nFor more ANC interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Dateline Philippines videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7zvfIETnDCK9mOu9dhNLos\n\nSubscribe to the ANC Youtube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCInterviews""",2021-05-12,17758,80,67,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
135,OXa9EJmPPBk,Philippines gets another batch of Sinovac vaccines | ANC,"'Rundown: The Philippines received 3.5 million more Sinovac doses which the government procured from China.\n\nFor more ANC Interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Rundown videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU5x3aHpBvWnavdlQrf5ODFs\n\nSubscribe to the ANC YouTube channel!\nhttps://www.youtube.com/user/ANCalerts\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCAlerts'",2021-11-17,4524,18,14,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
136,T3XHG4YFNQE,Duterte wants shuffle of COVID-19 vaccines as he warns against &#39;brand favoritism&#39; | ANC,"'Rundown: Philippine President Rodrigo Duterte orders the shuffling or the redistribution of various vaccine brands to different areas to prevent ""favoritism"" over some brands.\xa0\n\nFor more ANC interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Dateline Philippines videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7zvfIETnDCK9mOu9dhNLos\n\nSubscribe to the ANC Youtube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCInterviews'",2021-10-20,3968,16,54,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
137,hTpacXLDSy4,Even Philippine embassy in China clueless about vaccines for PSG,'Subscribe: https://www.youtube.com/@Rappler/\n\nMore videos on Rappler: https://www.rappler.com/video Philippine Ambassador to China Chito Santa Romana admits he had no clue about how vaccines developed by Chinese state-run Sinopharm reached the Presidential Security Group or PSG.\n\nRead:  https://www.rappler.com/nation/philippine-embassy-china-clueless-about-covid-19-vaccines-presidential-security-group\n\nFollow Rappler for the latest news in the Philippines and around the world. \n\nSupport independent journalism. Help us stay free and independent of political pressure and commercial interests: https://r3.rappler.com/crowdfunding\n\n\n\n_____________________________________________________________________\n\nFollow Rappler on Social Media:\n\nFacebook - https://www.facebook.com/rapplerdotcom\nTwitter - https://twitter.com/rapplerdotcom\nInstagram - http://instagram.com/rappler\nYouTube - https://www.youtube.com/rappler/?sub_confirmation=1\nSoundCloud - https://soundcloud.com/rappler\nGoogle+ - https://plus.google.com/+Rappler/\nTumblr - http://rappler.tumblr.com/\n\nhttp://www.rappler.com/ Follow Rappler for the latest news in the Philippines and around the world. \n\nSupport independent journalism. You can help power our investigative fund by donating to our crowdfunding: https://donate.rappler.com/',2021-01-04,853,2,0,UCdnZdQxYXnbN4uWJg96oGxw,Rappler,2011-12-02,1950000,50435
138,xieAhJHRdBk,Administering COVID-19 vaccines to minors aged 12 to 17 | The Final Word,"""A member of the government's technical advisory group says it is important to prioritize pediatric vaccination over administering booster shots. \r\n\r\nLet's get the views of Doctor Fatima Gimenez, a member of the Philippine Pediatric Society's Immunization Committee. \r\n\r\nVisit our website for more #NewsYouCanTrust: https://www.cnnphilippines.com/\r\n\r\nFollow our social media pages:\r\n\r\n• Facebook: https://www.facebook.com/CNNPhilippines\r\n• Instagram: https://www.instagram.com/cnnphilippines/\r\n• Twitter: https://twitter.com/cnnphilippines""",2021-11-02,20270,79,47,UCj6spMO3ybZPobE0T5perHA,CNN Philippines,2015-03-16,1400000,22903
139,Zd44L4i-8Yk,"PH to receive first batch of Moderna COVID vaccines, more Sinovac doses this June | ANC","""Rundown: Government officials say the first batch of Moderna's COVID vaccines will finally arrive in the Philippines on Sunday, June 27. Another 1.5 million Sinovac doses are also set to arrive in the country on Thursday, June 24.\n\nFor more ANC interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Rundown videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU5x3aHpBvWnavdlQrf5ODFs\n\nSubscribe to the ANC YouTube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCAlerts""",2021-06-22,6737,40,15,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
140,L6-L25ysQKI,DOH mulls exempting COVID vaccines from procurement law to fast-track acquisition | ABS-CBN News,"'Republic Act 9184 or the Government Procurement Reform Act prohibits the country from pre-paying for a vaccine.\n\nTo watch more breaking news, click the links below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nTo watch TeleRadyo videos, click the links below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmjhG4rVrq9CXF7oVrogq2wX\n\nTo watch the latest updates on  Bagyong #UlyssesPH, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmha1MDAgKOhoGDon6fYaIs1\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#ABSCBNNews\n#LatestNews\n#BreakingNews'",2020-11-11,2336,7,4,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
141,3x05EPJaEUU,"Philippines, WHO reach agreement on COVID-19 vaccines solidarity trial | ABS-CBN News","'The Philippines and the World Health Organization have reached an agreement on the local conduct of the international organization\'s ""solidarity trial"" for COVID-19 vaccines, the Department of Science and Technology said. Video courtesy of PTV \n\nTo watch more breaking news, click the links below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nTo watch TeleRadyo videos, click the links below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmjhG4rVrq9CXF7oVrogq2wX\n\nTo watch the latest updates on Coronavirus Outbreak, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgfPR6cfM34CVfv_xeWMu01\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#ABSCBNNews\n#LatestNews\n#BreakingNews'",2021-07-13,35187,74,131,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
142,0eU57DtpzfY,PH has met all requirements to access AstraZeneca COVID-19 vaccines from COVAX says WHO | ANC,"""Rundown: The World Health Organization says the Philippines has met all the necessary requirements to access AstraZeneca's COVID-19 vaccines being supplied by the global vaccine sharing alliance, COVAX facility.\n\nFor more ANC Highlights, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU5ZeBwa8GTTal3LyNmJCpB1\n\nTo watch more COVID-19 Special Coverage videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Dateline Philippines videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7zvfIETnDCK9mOu9dhNLos\n\nSubscribe to the ANC Youtube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#Rundown\n#ANCAlerts""",2021-02-23,3618,21,11,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
143,UAvjkd4xCoM,WHO affirms commitment to deliver COVID-19 vaccines to PH | ANC,"""The World Tonight: The Philippines' stockpile of AstraZeneca vaccines is running out, prompting the temporary suspension of elderly vaccinations in areas that have used up their initial supply of the British-made jabs.\n\nFor more ANC interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Rundown videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU5x3aHpBvWnavdlQrf5ODFs\n\nSubscribe to the ANC Youtube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCAlerts""",2021-04-05,4607,19,4,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
144,3sXrTkvjl0M,Galvez vows more COVID-19 vaccines for provinces | ANC,"""The World Tonight: The Philippines' vaccine chief vows to allocate more COVID-19 jabs to regions outside Metro Manila. That's as the rest of the country lags behind the first-dose vaccination rate of the capital region.\n\nFor more ANC Interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more The World Tonight videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU4SNACPFOkOj9LsAXWTFwqT\n\nSubscribe to the ANC YouTube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCInterviews""",2021-08-27,6973,20,29,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
